Geo,Year,SFDU,MFDU,GQDU
510594156001,2024,559,0,0
510594156002,2024,492,11,0
510594157001,2024,393,28,2
510594157002,2024,890,10,0
510594158001,2024,509,12,0
510594158002,2024,661,0,11
510594158003,2024,583,36,0
510594159001,2024,277,0,0
510594159002,2024,922,0,3
510594160001,2024,249,451,0
510594160002,2024,655,671,0
510594160003,2024,226,0,0
510594161001,2024,874,31,56
510594161002,2024,617,0,0
510594162001,2024,282,303,39
510594162002,2024,342,621,0
510594163001,2024,311,0,0
510594163002,2024,426,0,0
510594201001,2024,399,0,16
510594201002,2024,710,90,0
510594202011,2024,430,64,0
510594202012,2024,209,372,0
510594202013,2024,25,251,0
510594202021,2024,7,870,0
510594202022,2024,0,309,0
510594202031,2024,708,348,9
510594203001,2024,650,0,0
510594203002,2024,597,246,0
510594203003,2024,237,59,0
510594203004,2024,223,167,0
510594204001,2024,49,1222,0
510594204002,2024,0,1251,0
510594205011,2024,15,965,0
510594205021,2024,0,542,0
510594205022,2024,0,476,0
510594205031,2024,35,384,0
510594205032,2024,256,472,0
510594205033,2024,0,630,0
510594206001,2024,276,478,0
510594206002,2024,42,531,0
510594206003,2024,333,489,0
510594207001,2024,581,25,0
510594207002,2024,696,72,0
510594208001,2024,301,0,0
510594208002,2024,270,5,0
510594208003,2024,604,84,0
510594210011,2024,170,864,0
510594210021,2024,0,675,0
510594210022,2024,313,467,7
510594210023,2024,351,383,0
510594211011,2024,16,227,0
510594211012,2024,201,875,0
510594211013,2024,171,812,0
510594211021,2024,291,391,2
510594211022,2024,11,778,0
510594211031,2024,92,260,0
510594211032,2024,356,413,0
510594211033,2024,81,157,0
510594211034,2024,244,638,0
510594212001,2024,683,0,0
510594213001,2024,522,362,0
510594213002,2024,326,194,29
510594214001,2024,224,107,0
510594214002,2024,0,505,239
510594214003,2024,89,735,0
510594214004,2024,130,291,0
510594214005,2024,7,619,15
510594215001,2024,226,465,15
510594215002,2024,747,120,0
510594215003,2024,0,302,7
510594215004,2024,23,507,0
510594216001,2024,164,687,0
510594216002,2024,9,779,0
510594216003,2024,119,270,2
510594217011,2024,52,1313,0
510594217012,2024,109,278,0
510594217021,2024,539,0,3
510594217022,2024,384,418,0
510594218001,2024,35,1138,0
510594218002,2024,23,1120,0
510594218003,2024,176,360,0
510594219001,2024,22,326,0
510594219002,2024,89,184,66
510594219003,2024,5,431,14
510594220001,2024,0,340,0
510594220002,2024,357,789,0
510594221011,2024,438,608,0
510594221012,2024,200,169,0
510594221013,2024,116,549,0
510594221014,2024,275,286,0
510594221021,2024,450,460,0
510594221022,2024,240,285,0
510594221023,2024,19,231,0
510594221024,2024,19,422,0
510594222011,2024,379,758,0
510594222012,2024,453,0,0
510594222021,2024,3,625,0
510594222022,2024,550,516,0
510594222023,2024,265,440,0
510594223011,2024,65,660,0
510594223012,2024,162,408,0
510594223021,2024,69,434,0
510594223022,2024,470,623,0
510594223023,2024,6,637,8
510594223024,2024,0,566,0
510594224011,2024,35,308,0
510594224012,2024,13,833,0
510594224021,2024,230,852,0
510594224022,2024,0,347,0
510594224023,2024,129,592,0
510594224031,2024,346,145,0
510594224032,2024,396,132,39
510594301011,2024,406,0,14
510594301012,2024,516,0,0
510594301013,2024,600,0,10
510594301021,2024,421,607,0
510594302011,2024,634,8,0
510594302012,2024,243,524,3
510594302021,2024,291,171,9
510594302022,2024,444,287,0
510594302023,2024,364,115,0
510594302031,2024,663,254,0
510594304001,2024,729,19,18
510594304002,2024,421,270,0
510594304003,2024,896,0,0
510594305001,2024,525,11,5
510594306001,2024,240,256,0
510594306002,2024,291,13,12
510594306003,2024,470,212,0
510594306004,2024,450,0,0
510594307001,2024,644,0,0
510594307002,2024,321,10,0
510594308011,2024,202,332,0
510594308012,2024,558,201,0
510594308021,2024,304,164,0
510594308022,2024,45,462,0
510594308023,2024,25,718,0
510594309011,2024,309,461,0
510594309012,2024,230,397,0
510594309021,2024,298,151,2
510594309022,2024,297,365,8
510594310011,2024,560,206,0
510594310012,2024,89,303,0
510594310013,2024,276,438,3
510594310021,2024,49,673,0
510594313001,2024,199,89,0
510594313002,2024,614,0,0
510594313003,2024,213,167,0
510594314001,2024,304,197,0
510594314002,2024,421,0,4
510594314003,2024,159,345,0
510594315001,2024,659,78,8
510594315002,2024,101,313,0
510594315003,2024,287,561,0
510594316011,2024,37,1398,0
510594316021,2024,490,342,5
510594316022,2024,460,103,7
510594316023,2024,339,239,2
510594318011,2024,28,694,2
510594318012,2024,69,583,1
510594318021,2024,633,0,0
510594318022,2024,149,232,0
510594319001,2024,501,0,0
510594319002,2024,523,0,0
510594320001,2024,547,265,0
510594320002,2024,38,316,0
510594321001,2024,14,714,0
510594321002,2024,497,260,0
510594322011,2024,32,948,10
510594322021,2024,215,640,0
510594322022,2024,291,438,0
510594323001,2024,437,257,0
510594323002,2024,267,71,0
510594323003,2024,607,76,0
510594324011,2024,678,0,0
510594324012,2024,339,7,0
510594324021,2024,497,126,0
510594324022,2024,513,183,0
510594324023,2024,369,103,0
510594325001,2024,543,8,1
510594325002,2024,284,479,5
510594325003,2024,534,12,0
510594326001,2024,491,295,0
510594326002,2024,684,98,0
510594327011,2024,864,257,0
510594327021,2024,157,765,0
510594327022,2024,153,590,0
510594328001,2024,288,466,0
510594401001,2024,246,352,0
510594401002,2024,823,0,0
510594401003,2024,441,526,2
510594401004,2024,341,23,8
510594402011,2024,0,1017,0
510594402012,2024,0,767,0
510594402013,2024,0,541,0
510594402021,2024,236,461,57
510594402022,2024,30,535,0
510594402023,2024,205,981,0
510594403001,2024,468,6,0
510594403002,2024,434,0,6
510594405011,2024,488,0,2
510594405012,2024,649,21,0
510594405013,2024,457,0,7
510594405031,2024,41,200,4897
510594405041,2024,1,0,0
510594405051,2024,438,3,0
510594406001,2024,954,53,0
510594407011,2024,907,0,0
510594407021,2024,938,0,0
510594407022,2024,241,148,0
510594407023,2024,402,0,6
510594408001,2024,744,236,1
510594408002,2024,379,3,7
510594408003,2024,738,0,12
510594501001,2024,0,308,0
510594501002,2024,171,915,0
510594501003,2024,171,172,0
510594501004,2024,473,32,0
510594502001,2024,456,130,0
510594502002,2024,664,116,0
510594503001,2024,406,0,0
510594503002,2024,113,26,0
510594503003,2024,377,670,31
510594503004,2024,265,207,0
510594504001,2024,343,80,97
510594504002,2024,553,22,0
510594505001,2024,328,0,0
510594505002,2024,580,5,0
510594506011,2024,276,16,0
510594506012,2024,385,66,27
510594506013,2024,344,0,0
510594506014,2024,298,0,0
510594506021,2024,0,740,0
510594506022,2024,26,722,0
510594506023,2024,463,20,10
510594507011,2024,541,475,17
510594507021,2024,369,430,0
510594507022,2024,0,667,0
510594508001,2024,372,0,10
510594508002,2024,504,0,0
510594508003,2024,287,140,0
510594509001,2024,299,15,0
510594509002,2024,291,5,0
510594510001,2024,554,0,0
510594510002,2024,430,0,6
510594511001,2024,352,0,0
510594511002,2024,457,0,6
510594512001,2024,390,6,5
510594512002,2024,259,6,0
510594513001,2024,446,5,0
510594513002,2024,284,121,0
510594514001,2024,0,1011,0
510594514002,2024,0,354,0
510594515011,2024,26,626,0
510594515012,2024,63,71,10
510594515013,2024,63,957,0
510594515014,2024,362,43,9
510594515021,2024,162,775,6
510594515022,2024,19,798,0
510594515023,2024,0,639,0
510594516011,2024,0,634,0
510594516012,2024,188,506,3
510594516013,2024,32,405,0
510594516021,2024,292,9,0
510594516022,2024,37,886,0
510594518001,2024,418,78,0
510594518002,2024,767,0,4
510594519001,2024,156,340,16
510594519002,2024,459,684,0
510594519003,2024,0,576,0
510594520001,2024,546,516,303
510594521011,2024,340,117,10
510594521012,2024,192,368,0
510594521013,2024,667,77,0
510594521021,2024,40,478,15
510594521022,2024,458,0,28
510594522001,2024,74,562,12
510594522002,2024,167,568,0
510594522003,2024,305,0,11
510594522004,2024,374,0,6
510594523011,2024,0,1118,0
510594523012,2024,0,397,0
510594523021,2024,57,766,0
510594523022,2024,12,916,0
510594524001,2024,698,0,7
510594524002,2024,453,0,12
510594524003,2024,260,0,0
510594524004,2024,324,127,1
510594524005,2024,207,362,4
510594525011,2024,369,37,0
510594525012,2024,247,260,0
510594525013,2024,302,0,7
510594525021,2024,290,8,0
510594525022,2024,48,765,0
510594525023,2024,0,455,0
510594526001,2024,60,698,0
510594526002,2024,39,507,0
510594526003,2024,398,9,0
510594526004,2024,31,881,0
510594527001,2024,157,472,51
510594527002,2024,138,1003,10
510594527003,2024,35,305,0
510594528011,2024,390,28,0
510594528012,2024,25,744,0
510594528013,2024,6,881,0
510594528014,2024,0,301,0
510594528021,2024,8,777,4
510594528022,2024,6,1053,0
510594601001,2024,429,29,0
510594601002,2024,706,0,10
510594601003,2024,314,11,0
510594602001,2024,712,0,0
510594602002,2024,649,0,0
510594603001,2024,216,0,0
510594603002,2024,754,0,0
510594604001,2024,503,0,0
510594604002,2024,465,398,0
510594604003,2024,13,627,0
510594605011,2024,851,77,16
510594605031,2024,0,570,0
510594605032,2024,460,438,0
510594605041,2024,415,132,0
510594605042,2024,421,326,26
510594606001,2024,543,0,8
510594606002,2024,778,0,18
510594607011,2024,340,0,0
510594607012,2024,478,355,0
510594607021,2024,351,111,0
510594607022,2024,478,239,14
510594607023,2024,434,34,0
510594608001,2024,355,0,0
510594608002,2024,647,245,8
510594609001,2024,817,67,0
510594610001,2024,656,211,0
510594611001,2024,537,0,5
510594611002,2024,825,263,0
510594611003,2024,619,423,0
510594612011,2024,605,9,0
510594612012,2024,546,56,0
510594612013,2024,197,0,0
510594612021,2024,222,547,0
510594612022,2024,0,1091,0
510594612023,2024,0,890,28
510594615001,2024,127,459,11
510594615002,2024,417,0,0
510594615003,2024,215,331,0
510594615004,2024,39,753,0
510594615005,2024,308,36,21
510594616031,2024,111,753,0
510594616032,2024,0,748,0
510594616033,2024,0,760,0
510594616041,2024,413,74,12
510594616042,2024,92,284,0
510594616051,2024,0,1103,0
510594616052,2024,0,507,0
510594616053,2024,0,893,0
510594616061,2024,10,570,0
510594616062,2024,57,720,0
510594617001,2024,67,936,0
510594617002,2024,331,145,0
510594617003,2024,0,716,0
510594617004,2024,106,504,0
510594618011,2024,25,711,0
510594618021,2024,76,1091,0
510594618022,2024,0,592,0
510594618023,2024,103,636,5
510594619011,2024,60,560,0
510594619012,2024,134,662,3
510594619021,2024,11,512,0
510594701001,2024,298,0,0
510594701002,2024,584,25,0
510594703001,2024,784,30,26
510594703002,2024,361,0,0
510594704001,2024,272,118,0
510594704002,2024,449,0,0
510594704003,2024,244,0,17
510594704004,2024,633,0,0
510594705001,2024,496,0,0
510594705002,2024,397,235,6
510594705003,2024,245,18,0
510594705004,2024,203,682,0
510594706001,2024,300,24,0
510594706002,2024,503,367,0
510594707001,2024,248,97,6
510594707002,2024,355,26,0
510594707003,2024,294,0,0
510594707004,2024,344,0,0
510594707005,2024,562,0,0
510594708001,2024,275,184,0
510594708002,2024,441,214,0
510594709001,2024,597,288,7
510594709002,2024,361,164,5
510594709003,2024,468,0,0
510594709004,2024,157,552,0
510594709005,2024,347,42,6
510594710001,2024,473,429,4
510594711001,2024,219,467,0
510594711002,2024,283,22,0
510594711003,2024,338,0,0
510594711004,2024,539,108,0
510594711005,2024,527,0,0
510594712011,2024,0,634,0
510594712012,2024,9,690,0
510594712013,2024,0,454,0
510594712031,2024,104,1240,0
510594712041,2024,0,574,0
510594712042,2024,0,748,0
510594712043,2024,50,469,0
510594713011,2024,20,662,0
510594713012,2024,0,938,0
510594713031,2024,179,96,0
510594713032,2024,0,773,0
510594713033,2024,187,518,0
510594713041,2024,672,76,0
510594714011,2024,528,0,21
510594714012,2024,200,645,0
510594714021,2024,82,855,0
510594714022,2024,237,390,7
510594801001,2024,452,0,0
510594801002,2024,400,0,0
510594801003,2024,297,0,0
510594801004,2024,224,0,63
510594802011,2024,488,14,0
510594802012,2024,648,0,12
510594802013,2024,401,0,0
510594802031,2024,0,404,0
510594802032,2024,24,1164,0
510594802041,2024,0,1067,0
510594802042,2024,0,949,0
510594802043,2024,0,601,0
510594802051,2024,0,399,0
510594802052,2024,19,2243,0
510594803011,2024,503,0,0
510594803012,2024,482,8,0
510594803021,2024,254,0,0
510594803022,2024,362,22,0
510594803023,2024,600,366,0
510594804011,2024,614,0,0
510594804012,2024,908,0,0
510594804021,2024,669,11,0
510594804022,2024,766,0,0
510594804023,2024,465,0,0
510594805011,2024,256,0,0
510594805012,2024,370,0,0
510594805013,2024,379,0,0
510594805021,2024,832,60,0
510594805022,2024,294,0,0
510594805023,2024,759,8,0
510594805031,2024,445,0,0
510594805032,2024,476,267,0
510594805041,2024,351,437,0
510594805051,2024,58,700,0
510594805052,2024,18,444,0
510594805053,2024,60,269,0
510594808011,2024,63,354,0
510594808012,2024,836,302,0
510594808013,2024,14,383,0
510594808021,2024,0,409,0
510594808022,2024,468,192,0
510594808023,2024,324,0,0
510594809011,2024,146,161,14
510594809012,2024,280,143,0
510594809013,2024,258,380,0
510594809014,2024,451,0,0
510594809021,2024,252,674,11
510594809022,2024,27,488,0
510594809031,2024,8,399,0
510594809032,2024,80,594,0
510594809033,2024,325,65,0
510594810001,2024,165,767,0
510594810002,2024,227,932,0
510594811011,2024,18,840,0
510594811012,2024,0,1047,0
510594811021,2024,127,831,0
510594811022,2024,0,429,0
510594811031,2024,9,577,0
510594811032,2024,32,547,0
510594811041,2024,11,455,4
510594811042,2024,0,294,0
510594811043,2024,15,279,0
510594811051,2024,650,0,0
510594811052,2024,370,178,0
510594811053,2024,423,0,0
510594811061,2024,351,0,0
510594811062,2024,793,0,0
510594811063,2024,698,32,0
510594812011,2024,356,87,0
510594812021,2024,503,457,0
510594812022,2024,10,524,0
510594812023,2024,88,556,9
510594814001,2024,34,843,0
510594814002,2024,547,103,20
510594814003,2024,98,601,4
510594814004,2024,381,187,0
510594815001,2024,770,5,0
510594816001,2024,565,9,0
510594816002,2024,593,0,0
510594817011,2024,684,0,0
510594817012,2024,647,0,0
510594817013,2024,594,0,0
510594817021,2024,130,609,0
510594817022,2024,327,514,0
510594817023,2024,0,500,0
510594819001,2024,0,1001,0
510594819002,2024,539,315,0
510594819003,2024,651,0,0
510594820011,2024,71,364,0
510594820012,2024,759,196,0
510594820013,2024,274,141,0
510594820021,2024,535,479,0
510594820022,2024,22,818,0
510594821001,2024,13,599,30
510594821002,2024,79,1145,0
510594822011,2024,101,910,6
510594822031,2024,0,689,38
510594822032,2024,32,411,21
510594822033,2024,0,908,0
510594822034,2024,0,1242,0
510594822041,2024,0,678,0
510594822042,2024,13,640,0
510594822051,2024,0,535,0
510594822052,2024,35,410,0
510594822053,2024,0,811,0
510594822061,2024,25,529,0
510594823011,2024,5,1013,0
510594823012,2024,61,942,0
510594823013,2024,247,805,0
510594823021,2024,5,760,0
510594823022,2024,39,1100,0
510594823031,2024,181,472,0
510594823032,2024,54,298,0
510594823033,2024,94,642,0
510594824001,2024,823,17,0
510594825021,2024,224,0,0
510594825022,2024,442,274,0
510594825031,2024,478,7,0
510594825032,2024,365,0,0
510594825033,2024,463,239,0
510594825041,2024,660,16,0
510594825042,2024,510,0,0
510594825043,2024,421,8,0
510594825051,2024,259,273,0
510594825052,2024,4,859,0
510594825061,2024,0,448,0
510594825062,2024,0,2186,0
510594825071,2024,0,927,0
510594825072,2024,0,405,0
510594825073,2024,0,363,0
510594826011,2024,395,286,0
510594826012,2024,921,147,0
510594826013,2024,235,317,0
510594826031,2024,493,387,0
510594826032,2024,12,475,0
510594826041,2024,540,241,0
510594826042,2024,494,0,0
510594901011,2024,274,105,0
510594901012,2024,0,1042,0
510594901013,2024,663,0,0
510594901041,2024,559,0,0
510594901042,2024,411,0,0
510594901051,2024,74,396,0
510594901052,2024,8,462,0
510594901053,2024,337,11,0
510594905011,2024,12,682,0
510594905012,2024,229,379,0
510594905021,2024,535,78,0
510594905022,2024,417,48,0
510594905023,2024,860,275,5
510594910001,2024,690,0,0
510594911011,2024,647,0,0
510594911012,2024,566,11,0
510594911021,2024,518,0,0
510594911022,2024,467,72,0
510594911031,2024,20,512,0
510594911032,2024,0,577,0
510594911033,2024,202,252,0
510594911034,2024,14,490,0
510594912011,2024,50,480,0
510594912012,2024,296,459,0
510594912013,2024,19,780,0
510594912014,2024,25,184,0
510594912021,2024,15,1172,0
510594913011,2024,408,45,0
510594913012,2024,488,147,0
510594913013,2024,11,440,0
510594913014,2024,0,507,0
510594913021,2024,49,1010,0
510594913022,2024,135,268,0
510594913031,2024,58,422,0
510594913032,2024,17,1021,0
510594914011,2024,28,656,0
510594914012,2024,40,561,4
510594914013,2024,9,290,5
510594914014,2024,0,243,0
510594914021,2024,90,793,0
510594914022,2024,31,479,0
510594914031,2024,647,186,0
510594914032,2024,391,0,0
510594914041,2024,241,404,0
510594914042,2024,137,563,0
510594914051,2024,751,6,1
510594915011,2024,189,619,5
510594915012,2024,399,678,0
510594915013,2024,64,453,0
510594915021,2024,834,0,4
510594915022,2024,641,37,0
510594915023,2024,519,28,0
510594916011,2024,40,393,0
510594916012,2024,92,777,34
510594916013,2024,414,0,10
510594916021,2024,461,417,0
510594916022,2024,716,0,0
510594917011,2024,0,696,0
510594917012,2024,9,776,0
510594917013,2024,7,601,0
510594917031,2024,0,1317,0
510594917032,2024,0,994,0
510594917033,2024,0,874,9
510594917041,2024,0,802,0
510594917042,2024,159,718,0
510594917043,2024,0,860,0
510594917051,2024,647,317,1
510594917061,2024,0,670,0
510594917062,2024,33,835,17
510594917071,2024,38,713,0
510594917072,2024,0,362,0
510594917073,2024,0,718,0
510594918011,2024,12,720,0
510594918012,2024,37,454,0
510594918021,2024,51,623,0
510594918022,2024,418,0,4
510594918031,2024,298,691,15
510594918032,2024,502,0,2
510594918033,2024,555,559,8
510594920001,2024,696,36,12
510594920002,2024,651,12,0
510594920003,2024,756,0,0
510594921001,2024,521,16,0
510594921002,2024,626,0,0
510594921003,2024,562,15,0
510594921004,2024,335,0,0
510594922011,2024,759,5,0
510594922012,2024,242,0,0
510594922021,2024,627,33,0
510594922022,2024,789,0,0
510594922023,2024,656,26,0
510594922031,2024,196,0,0
510594922032,2024,405,11,0
510594922033,2024,522,27,0
510594923001,2024,128,541,0
510594923002,2024,420,44,0
510594924001,2024,260,519,0
510594924002,2024,227,759,0
510594925001,2024,620,28,0
510594925002,2024,798,0,0
510599801001,2024,1,0,0
510599802001,2024,1,0,0
510599803001,2024,1,0,0
510619301011,2024,709,10,0
510619301012,2024,433,536,0
510619301021,2024,389,30,0
510619301022,2024,861,32,0
510619302031,2024,391,13,0
510619302032,2024,1033,0,0
510619302041,2024,930,8,0
510619302042,2024,576,0,0
510619302051,2024,225,2,0
510619302052,2024,517,3,0
510619302061,2024,644,8,0
510619302062,2024,310,9,0
510619302071,2024,633,3,0
510619303031,2024,704,0,1
510619303032,2024,352,445,4
510619303041,2024,1017,91,0
510619303051,2024,431,237,10
510619303052,2024,354,252,0
510619303053,2024,293,420,0
510619303061,2024,956,155,0
510619304011,2024,746,0,0
510619304012,2024,818,0,59
510619304013,2024,755,0,0
