Geo,Year,TotEmp,RetEmp,SvcEmp
511910103011,2024,75,27,6
511910103012,2024,257,145,50
511910103021,2024,54,0,30
511910103022,2024,126,2,75
511910104011,2024,227,66,95
511910104012,2024,22,10,4
511910104021,2024,1896,382,592
511910105011,2024,1766,37,1674
511910105012,2024,1080,19,271
511910105013,2024,1107,91,433
511910105021,2024,908,15,37
511910105022,2024,895,131,278
511910105023,2024,1781,494,543
511910106011,2024,51,8,4
511910106012,2024,150,30,52
511910106013,2024,1568,468,643
511910106021,2024,90,0,55
511910106022,2024,1735,38,345
511910107001,2024,44,0,16
511910107002,2024,259,6,198
511910107003,2024,1188,141,126
511910108001,2024,14,2,12
511910108002,2024,26,0,19
511910108003,2024,11,0,5
511910109001,2024,61,17,9
511910109002,2024,91,34,13
511910109003,2024,410,114,46
511910110001,2024,77,2,37
511910110002,2024,25,0,10
511910110003,2024,636,17,572
511930101011,2024,36,9,11
511930101012,2024,23,0,4
511930101021,2024,133,16,7
511930101022,2024,178,2,4
511930101023,2024,52,7,12
511930101024,2024,61,12,30
511930102001,2024,113,4,19
511930102002,2024,785,74,439
511930102003,2024,261,86,104
511930103001,2024,223,12,80
511930103002,2024,61,0,14
511930103003,2024,48,0,3
511930104011,2024,110,38,30
511930104012,2024,264,97,21
511930104021,2024,97,17,38
511930104022,2024,388,4,226
511930104023,2024,84,4,74
511959307001,2024,39,2,30
511959307002,2024,66,15,9
511959308001,2024,796,47,47
511959308002,2024,69,24,5
511959309001,2024,1791,760,396
511959309002,2024,1612,51,1448
511959310001,2024,38,0,7
511959310002,2024,123,0,5
511959311001,2024,53,7,16
511959311002,2024,174,23,31
511959312001,2024,1269,273,667
511959312002,2024,216,19,57
511959312003,2024,466,0,2
511959312004,2024,40,23,4
511959312005,2024,410,34,106
511959313001,2024,109,0,13
511959313002,2024,432,41,333
511959314001,2024,472,29,181
511959314002,2024,724,14,639
511959314003,2024,1157,0,1118
511959315001,2024,63,0,10
511959315002,2024,355,157,53
511959315003,2024,39,6,12
511959315004,2024,23,0,20
511959316001,2024,380,126,56
511959316002,2024,119,1,21
511959317001,2024,437,178,43
511959317002,2024,25,23,2
511970501011,2024,510,1,78
511970501012,2024,902,82,314
511970501013,2024,2042,140,41
511970501021,2024,80,2,44
511970501022,2024,309,138,40
511970502011,2024,1981,554,873
511970502012,2024,310,32,114
511970502013,2024,951,192,397
511970502021,2024,288,26,26
511970502022,2024,864,17,346
511970503011,2024,268,168,51
511970503012,2024,827,71,185
511970503013,2024,20,0,7
511970503014,2024,188,18,113
511970503015,2024,1060,149,801
511970503021,2024,40,3,12
511970503022,2024,59,12,38
511970504011,2024,28,0,11
511970504012,2024,303,64,24
511970504013,2024,11,0,9
511970504021,2024,116,54,42
511970504022,2024,85,22,10
511970504023,2024,80,33,18
511970504024,2024,229,12,59
511990502031,2024,127,0,90
511990502032,2024,843,67,417
511990502033,2024,66,0,34
511990502051,2024,88,2,74
511990502052,2024,456,0,272
511990502053,2024,47,7,10
511990502061,2024,31,1,9
511990502062,2024,18,0,10
511990502063,2024,78,0,54
511990502064,2024,92,0,87
511990502073,2024,3,0,3
511990502074,2024,14,7,2
511990502081,2024,240,111,78
511990503031,2024,576,251,148
511990503032,2024,3052,306,2512
511990503033,2024,13,0,5
511990503041,2024,229,32,88
511990503042,2024,23,1,14
511990503043,2024,318,73,156
511990503051,2024,2620,838,650
511990503061,2024,629,59,286
511990503062,2024,567,129,181
511990503063,2024,203,24,57
511990504011,2024,2375,221,648
511990504012,2024,29,5,14
511990504021,2024,63,7,35
511990504022,2024,126,6,33
511990504023,2024,3,0,0
511990505001,2024,23,0,11
511990505002,2024,530,35,26
511990505003,2024,122,0,101
511990509001,2024,1896,185,304
511990510001,2024,79,0,40
511990510002,2024,28,7,14
511990510003,2024,772,24,328
511990510004,2024,4373,969,1993
511990511001,2024,132,1,115
511990511002,2024,520,281,64
511990511003,2024,912,39,252
515102001021,2024,200,75,74
515102001022,2024,301,0,121
515102001023,2024,3501,11,3485
515102001041,2024,11,0,4
515102001042,2024,42,0,0
515102001043,2024,3124,4,2874
515102001051,2024,11,0,11
515102001052,2024,72,15,10
515102001061,2024,19,0,10
515102001062,2024,460,0,438
515102001063,2024,520,5,197
515102001064,2024,737,35,591
515102001081,2024,473,14,244
515102001091,2024,42,0,18
515102001092,2024,18,0,6
515102001093,2024,18,0,10
515102001101,2024,1408,25,568
515102001102,2024,221,25,148
515102001111,2024,223,49,52
515102001112,2024,71,3,44
515102001113,2024,22,0,18
515102002011,2024,42,0,35
515102002012,2024,1105,368,452
515102002013,2024,612,26,503
515102002021,2024,1849,0,1702
515102002022,2024,44,0,27
515102003011,2024,117,0,39
515102003012,2024,72,0,11
515102003021,2024,120,14,66
515102003022,2024,5,0,3
515102003023,2024,11,0,3
515102003041,2024,20,0,14
515102003042,2024,42,0,28
515102003043,2024,49,29,11
515102003051,2024,36,0,13
515102003052,2024,635,190,122
515102004031,2024,3113,135,1057
515102004041,2024,266,0,100
515102004042,2024,110,1,69
515102004061,2024,501,213,149
515102004062,2024,477,146,101
515102004063,2024,351,1,250
515102004064,2024,54,18,30
515102004071,2024,29,3,11
515102004072,2024,125,10,86
515102004073,2024,18,5,7
515102004081,2024,1254,6,768
515102004082,2024,130,16,40
515102004083,2024,225,66,14
515102004091,2024,116,29,37
515102004092,2024,65,7,12
515102004093,2024,248,170,57
515102004094,2024,1226,566,427
515102005001,2024,17,0,14
515102005002,2024,415,202,79
515102005003,2024,75,26,30
515102006001,2024,2607,0,707
515102006002,2024,74,2,14
515102006003,2024,145,3,118
515102006004,2024,501,8,108
515102007011,2024,2250,106,739
515102007031,2024,752,37,329
515102007032,2024,107,7,52
515102007033,2024,122,18,16
515102007034,2024,3,0,2
515102007041,2024,687,5,196
515102007042,2024,50,2,33
515102007043,2024,1696,128,1183
515102007051,2024,2004,127,1018
515102007052,2024,8472,7,427
515102007053,2024,2854,262,2024
515102008011,2024,255,76,100
515102008012,2024,104,2,57
515102008021,2024,518,146,201
515102008022,2024,523,2,383
515102008023,2024,143,0,71
515102009001,2024,716,351,230
515102009002,2024,189,0,163
515102009003,2024,290,2,130
515102009004,2024,96,3,88
515102010001,2024,55,0,50
515102010002,2024,4,0,4
515102010003,2024,636,0,632
515102011001,2024,25,0,4
515102011002,2024,110,0,87
515102011003,2024,71,0,52
515102012021,2024,23,0,18
515102012022,2024,19,0,16
515102012023,2024,67,18,11
515102012024,2024,57,0,33
515102012041,2024,248,102,38
515102012042,2024,550,7,262
515102012051,2024,314,182,3
515102012052,2024,413,105,167
515102012061,2024,304,19,66
515102012062,2024,14,0,2
515102012063,2024,384,42,206
515102013001,2024,654,41,419
515102013002,2024,416,65,208
515102013003,2024,208,14,160
515102013004,2024,382,102,162
515102014001,2024,710,20,295
515102014002,2024,183,18,100
515102014003,2024,42,0,28
515102014004,2024,75,0,51
515102015001,2024,441,0,440
515102015002,2024,39,1,27
515102015003,2024,259,63,107
515102016011,2024,332,10,226
515102016012,2024,401,13,177
515102016013,2024,233,11,98
515102016014,2024,88,0,17
515102016021,2024,291,1,107
515102016022,2024,60,2,5
515102016023,2024,588,5,474
515102018021,2024,630,0,418
515102018022,2024,1632,49,897
515102018031,2024,269,0,12
515102018032,2024,512,2,329
515102018041,2024,105,3,54
515102018042,2024,1265,872,109
515102018043,2024,313,7,212
515102018051,2024,1910,160,1405
515102018052,2024,1024,13,627
515102018053,2024,3133,28,2385
515102018054,2024,900,2,844
515102019001,2024,6497,535,2467
515102019002,2024,6865,273,4568
515102020011,2024,711,20,278
515102020012,2024,257,79,102
515102020013,2024,162,24,105
515102020021,2024,304,65,185
515102020022,2024,41,0,9
515200201001,2024,621,54,196
515200201002,2024,315,77,82
515200201003,2024,773,164,499
515200202011,2024,174,13,106
515200202012,2024,170,0,74
515200202013,2024,2557,358,772
515200202021,2024,453,153,67
515200202022,2024,272,30,99
515200203001,2024,151,6,42
515200203002,2024,370,5,90
515200203003,2024,173,1,5
515200204001,2024,3009,732,413
515200204002,2024,718,286,61
515200204003,2024,84,31,16
515200204004,2024,537,16,33
515309306011,2024,513,89,100
515309306012,2024,474,13,7
515309306013,2024,21,0,10
515309306021,2024,681,6,527
515309306022,2024,316,26,238
515400002011,2024,590,29,228
515400002012,2024,792,99,256
515400002013,2024,13,0,8
515400002021,2024,972,43,255
515400002022,2024,761,3,9
515400002023,2024,691,104,201
515400003021,2024,2469,46,1753
515400003022,2024,260,0,76
515400004011,2024,554,26,157
515400004012,2024,184,16,33
515400004021,2024,624,1,487
515400004022,2024,529,2,100
515400004023,2024,932,30,124
515400004024,2024,49,6,34
515400005011,2024,190,29,128
515400005012,2024,28,0,20
515400005013,2024,71,15,15
515400005021,2024,115,1,59
515400005022,2024,82,1,33
515400005023,2024,40,0,26
515400005024,2024,30,0,20
515400005025,2024,244,107,50
515400006001,2024,198,7,53
515400006002,2024,23,3,15
515400006003,2024,7042,6,7020
515400007001,2024,967,5,936
515400007002,2024,630,75,207
515400007003,2024,1340,602,289
515400007004,2024,554,33,461
515400008001,2024,42,0,22
515400008002,2024,25,0,13
515400008003,2024,30,0,26
515400008004,2024,2340,575,895
515400009001,2024,534,65,132
515400009002,2024,107,0,98
515400010001,2024,10613,449,3929
515400010002,2024,4957,192,3344
515400010003,2024,597,8,432
515500200011,2024,325,52,182
515500200021,2024,189,0,55
515500200022,2024,354,226,102
515500200023,2024,5,0,5
515500200031,2024,412,39,251
515500200032,2024,51,0,45
515500200033,2024,217,29,71
515500200034,2024,32,14,3
515500200035,2024,39,0,13
515500201001,2024,22,6,8
515500201002,2024,318,0,136
515500201003,2024,82,29,38
515500201004,2024,3,0,3
515500202001,2024,652,0,35
515500202002,2024,129,14,86
515500202003,2024,28,5,12
515500202004,2024,26,0,26
515500203001,2024,2293,41,1439
515500203002,2024,122,1,115
515500204001,2024,37,0,33
515500204002,2024,35,18,18
515500204003,2024,106,30,15
515500205001,2024,2327,167,132
515500206001,2024,80,0,6
515500206002,2024,75,52,8
515500206003,2024,51,20,3
515500206004,2024,246,15,32
515500207001,2024,217,25,82
515500207002,2024,91,26,29
515500207003,2024,221,96,22
515500207004,2024,2187,180,322
515500208041,2024,403,45,189
515500208042,2024,275,31,175
515500208043,2024,188,10,128
515500208044,2024,120,30,61
515500208045,2024,2426,68,979
515500208051,2024,273,11,91
515500208052,2024,381,26,312
515500208053,2024,17211,3932,4904
515500208054,2024,6598,558,1950
515500208081,2024,23,0,7
515500208082,2024,176,90,48
515500208091,2024,7170,615,3090
515500208092,2024,1083,471,185
515500208093,2024,22,0,15
515500208101,2024,1014,26,551
515500208111,2024,177,18,4
515500208112,2024,111,38,60
515500208113,2024,25,0,12
515500208121,2024,1379,8,1065
515500208131,2024,35,0,10
515500208132,2024,1375,508,364
515500208141,2024,526,28,320
515500208142,2024,13,0,5
515500208143,2024,336,20,148
515500209031,2024,239,0,71
515500209032,2024,582,0,111
515500209051,2024,1586,39,743
515500209052,2024,79,15,9
515500209071,2024,509,56,191
515500209081,2024,21,0,12
515500209082,2024,31,3,15
515500209091,2024,27,2,16
515500209092,2024,177,80,65
515500209101,2024,249,0,48
515500209111,2024,5075,439,2239
515500209112,2024,3761,145,3391
515500209121,2024,1771,384,742
515500209122,2024,229,31,85
515500209123,2024,595,104,390
515500210041,2024,2469,658,811
515500210042,2024,169,8,103
515500210043,2024,55,4,31
515500210044,2024,461,14,130
515500210051,2024,10698,32,7321
515500210052,2024,274,11,194
515500210053,2024,446,34,243
515500210091,2024,668,334,102
515500210092,2024,87,6,38
515500210101,2024,97,3,32
515500210102,2024,509,38,266
515500210103,2024,403,84,202
515500210111,2024,90,0,61
515500210112,2024,122,0,28
515500210121,2024,345,85,66
515500210122,2024,81,0,23
515500210123,2024,46,0,16
515500210124,2024,33,0,13
515500210131,2024,109,5,55
515500210132,2024,89,0,28
515500210141,2024,871,386,123
515500210151,2024,58,0,15
515500210161,2024,287,38,86
515500210162,2024,403,91,105
515500211011,2024,695,214,149
515500211012,2024,419,105,142
515500211013,2024,53,4,45
515500211031,2024,232,137,29
515500211032,2024,405,20,100
515500211041,2024,252,23,98
515500211042,2024,411,29,77
515500212001,2024,570,7,171
515500212002,2024,365,23,137
515500212003,2024,494,11,169
515500213011,2024,248,10,11
515500213012,2024,77,23,30
515500213013,2024,212,29,92
515500213031,2024,193,77,27
515500213041,2024,133,5,69
515500213051,2024,65,0,47
515500213052,2024,64,0,26
515500213061,2024,126,0,29
515500214011,2024,908,122,248
515500214021,2024,152,21,31
515500214022,2024,243,0,37
515500214023,2024,442,26,62
515500214024,2024,272,24,19
515500214031,2024,61,0,9
515500214032,2024,502,23,96
515500214033,2024,313,40,129
515500214051,2024,276,111,80
515500214061,2024,45,3,24
515500214071,2024,1239,184,144
515500214072,2024,5191,92,634
515500215031,2024,72,0,44
515500215032,2024,103,4,52
515500215041,2024,28,0,11
515500215042,2024,812,353,236
515500215051,2024,898,315,377
515500215052,2024,3205,1429,266
515500215061,2024,65,3,40
515500215071,2024,46,4,20
515500215072,2024,137,0,109
515500215073,2024,239,39,147
515500216021,2024,1958,542,999
515500216022,2024,172,59,52
515500216023,2024,364,18,254
515500216024,2024,162,0,60
515500216025,2024,99,0,52
515500216031,2024,159,0,104
515500216041,2024,58,0,18
515500216051,2024,458,102,195
515500216052,2024,16,5,9
515500216053,2024,21,0,21
515708301001,2024,74,3,36
515708301002,2024,10,0,10
515708301003,2024,4985,2303,801
515708302001,2024,1135,344,510
515708302002,2024,282,0,257
515708302003,2024,312,163,92
515708303001,2024,113,0,86
515708303002,2024,204,20,71
515708304001,2024,593,152,132
515708304002,2024,702,0,700
515708305001,2024,845,91,186
515708305002,2024,339,35,31
515800601001,2024,1461,0,78
515800601002,2024,89,0,27
515800601003,2024,689,37,226
515800602001,2024,1032,148,230
515800602002,2024,357,251,45
515800602003,2024,5,0,3
515900001001,2024,447,90,187
515900001002,2024,233,55,104
515900001003,2024,133,0,127
515900001004,2024,55,1,44
515900002001,2024,516,166,70
515900002002,2024,1045,49,709
515900002003,2024,1166,166,619
515900003001,2024,25,1,20
515900003002,2024,38,0,30
515900003003,2024,171,20,148
515900004001,2024,34,3,30
515900004002,2024,536,117,354
515900004003,2024,100,25,58
515900005001,2024,18,0,13
515900005002,2024,3098,105,2253
515900006001,2024,256,11,131
515900006002,2024,163,18,102
515900006003,2024,151,24,127
515900007001,2024,581,2,541
515900007002,2024,1663,45,278
515900007003,2024,1604,97,1383
515900008001,2024,4812,1832,1159
515900008002,2024,1016,196,596
515900008003,2024,216,92,86
515900009001,2024,214,51,137
515900009002,2024,123,12,12
515900009003,2024,138,12,13
515900010001,2024,36,0,36
515900010002,2024,64,4,21
515900010003,2024,581,14,516
515900011001,2024,230,11,55
515900012001,2024,54,6,21
515900012002,2024,2978,62,197
515900013011,2024,2256,214,186
515900013021,2024,80,18,25
515900014001,2024,64,6,18
515900014002,2024,344,112,174
515909801001,2024,239,0,12
515958901001,2024,1589,41,611
515958901002,2024,229,23,146
515958901003,2024,201,5,122
515958902001,2024,265,40,66
515958902002,2024,199,0,123
515958902003,2024,160,95,18
515958902004,2024,1724,345,642
516003001001,2024,433,97,186
516003001002,2024,1780,120,1312
516003001003,2024,1867,366,1086
516003001004,2024,516,188,75
516003002001,2024,1474,248,744
516003002002,2024,958,225,313
516003002003,2024,2805,220,1612
516003002004,2024,2296,20,1830
516003003001,2024,755,302,97
516003003002,2024,2548,612,480
516003003003,2024,1069,135,485
516003004001,2024,2596,18,1217
516003004002,2024,2244,1286,563
516003004003,2024,331,0,290
516003005001,2024,731,5,560
516003005002,2024,320,2,157
516003005003,2024,2212,14,1553
516105001001,2024,3939,111,2348
516105001002,2024,866,214,412
516105002001,2024,757,147,273
516105002002,2024,434,69,270
516105002003,2024,202,19,152
516105002004,2024,2442,210,1477
516105002005,2024,451,15,312
516105003001,2024,1467,149,750
516105003002,2024,821,485,66
516105003003,2024,38,2,24
516200901001,2024,2429,796,717
516200901002,2024,84,26,37
516200901003,2024,521,0,484
516200902001,2024,792,23,437
516200902002,2024,22,10,12
516200902003,2024,173,50,54
516300001001,2024,114,0,80
516300001002,2024,582,0,241
516300001003,2024,3246,231,1546
516300002011,2024,224,3,25
516300002012,2024,104,0,85
516300002013,2024,5586,258,4573
516300002021,2024,1900,123,633
516300002022,2024,551,33,238
516300003011,2024,883,0,748
516300003021,2024,830,24,496
516300003022,2024,912,59,155
516300003023,2024,112,3,25
516300004001,2024,135,4,41
516300004002,2024,762,20,538
516300004003,2024,278,0,132
516300005001,2024,71,13,44
516300005002,2024,5902,2481,1164
516300005003,2024,1837,419,616
516300005004,2024,183,0,41
516300005005,2024,260,19,168
516400701011,2024,529,67,262
516400701012,2024,378,35,207
516400701013,2024,467,29,339
516400701014,2024,954,72,145
516400701015,2024,243,72,59
516400701016,2024,756,237,327
516400701021,2024,79,0,55
516400701022,2024,2384,602,822
516500101031,2024,104,15,61
516500101032,2024,11,0,6
516500101033,2024,44,0,30
516500101034,2024,168,0,161
516500101035,2024,16,0,14
516500101036,2024,3,0,3
516500101041,2024,39,0,36
516500101042,2024,7,0,7
516500101043,2024,3,0,1
516500101044,2024,8,0,8
516500101045,2024,466,169,133
516500102001,2024,2155,27,1555
516500103041,2024,3767,5,3327
516500103042,2024,62,5,45
516500103043,2024,26,0,10
516500103044,2024,158,13,85
516500103061,2024,62,32,16
516500103062,2024,55,0,11
516500103063,2024,40,2,27
516500103064,2024,118,24,90
516500103071,2024,51,0,41
516500103072,2024,67,0,60
516500103073,2024,210,0,174
516500103091,2024,49,15,13
516500103092,2024,359,0,14
516500103093,2024,26,0,5
516500103101,2024,239,75,59
516500103102,2024,296,130,90
516500103103,2024,26,0,9
516500103111,2024,736,179,319
516500103112,2024,601,153,117
516500103121,2024,47,0,44
516500103122,2024,11,0,0
516500103123,2024,99,8,49
516500103141,2024,6142,244,2768
